v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
Sexy Pajamas 126,sexylingerie-us/sexylingerie/6061-3.jpg,3PC Coup de foudre Red Dress,"Product Name: <strong>3PC Coup de foudre Red Dress</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 3PC Coup de foudre dress sheer flyaway with laced cups. satin waist matching thong comes with garters. high slit open back with adjustable hooks.",,32.4,,0001-01-01,54,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 127,sexylingerie-us/sexylingerie/1035-1.jpg,White Sexy Half Cup Garter Top with G-string,"Product Name: <strong>White Sexy Half Cup Garter Top with G-string</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Half Cup Garter.

",,25.2,,0001-01-01,42,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 128,sexylingerie-us/sexylingerie/1035-2.jpg,Black Sexy Half Cup Garter Top with G-string,"Product Name: <strong>Black Sexy Half Cup Garter Top with G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Half Cup Garter.

",,25.2,,0001-01-01,42,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 130,sexylingerie-us/sexylingerie/1068-3.jpg,Red Lace Paisley Print Chemise with Thong,"Product Name: <strong>Red Lace Paisley Print Chemise with Thong</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Red lace paisley print, halter tie chemise with a mesh back, ruffle trim detail, keyhole front cut out, detachable garters and matching thong.

",,21.6,,0001-01-01,36,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Bustiers Corsets 138,sexylingerie-us/sexylingerie/1080.jpg,Sheer Lace Mesh Bustier with G-string,"Product Name: <strong>Sheer Lace Mesh Bustier with G-string</strong><br>
Colors: Purple/Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sheer mesh bustier with ruched satin overlay lace, rhinestone details, hook-and-eye back, and removable garters. Matching g-string included.",,33,,0001-01-01,55,0,2012-8-13 4:04,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 133,sexylingerie-us/sexylingerie/2287-11.jpg,White Starry Babydoll with G-string,"Product Name: <strong>White Starry Babydoll with G-string</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: White Starry Babydoll with G-string.

",,28.2,,0001-01-01,47,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 134,sexylingerie-us/sexylingerie/2287-2.jpg,Black Starry Babydoll with G-string,"Product Name: <strong>Black Starry Babydoll with G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Black Starry Babydoll with G-string.

",,28.2,,0001-01-01,47,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 135,sexylingerie-us/sexylingerie/2302.jpg,Hot Ruffle Apron Chemise with Thong,"Product Name: <strong>Hot Ruffle Apron Chemise with Thong</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: 90% Polyester+10% Spandex<br>
Feature: You will be sure to spice up your night in this V front apron chemise, hot pink apron, ruffle trim accent and thong.

",,21.6,,0001-01-01,36,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 136,sexylingerie-us/sexylingerie/2303.jpg,Black Halter Mesh Babydoll with Thong,"Product Name: <strong>Black Halter Mesh Babydoll with Thong</strong><br>
Colors: Black/Purple<br>
Sizes: One Size Fits Most<br>
Materials: 90% Polyester+10% Spandex<br>
Feature: Be daring in this romantic, black mesh babydoll with purple satin ribbon ties, halter neck and matching thong.

",,21.2,,0001-01-01,36,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 137,sexylingerie-us/sexylingerie/2304.jpg,Caprice Set Chemise With G-string,"Product Name: <strong>Caprice Set Chemise With G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Caprice Set Chemise With G-string.

",,26.4,,0001-01-01,44,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 138,sexylingerie-us/sexylingerie/2305.jpg,COLLEEN Chemise With G-string,"Product Name: <strong>COLLEEN Chemise With G-string</strong><br>
Colors: Pink/Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: COLLEEN Chemise With G-string.

",,24,,0001-01-01,40,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 139,sexylingerie-us/sexylingerie/2306.jpg,Sheer Mesh Babydoll with Panty,"Product Name: <strong>Sheer Mesh Babydoll with Panty</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Sheer mesh babydoll with underwired lace cups and satin trim. Matching robe and panty included.

",,32.4,,0001-01-01,54,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 140,sexylingerie-us/sexylingerie/2307.jpg,Lace Perspective Badydoll With G-string,"Product Name: <strong>Lace Perspective Badydoll With G-string</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Lace Perspective Badydoll With G-string.

",,24,,0001-01-01,40,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 141,sexylingerie-us/sexylingerie/2309-1.jpg,Classic Heart-shaped Babydoll With G-string,"Product Name: <strong>Classic Heart-shaped Babydoll With G-string</strong><br>
Colors: Purple/Red/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Classic heart-shaped Babydoll With G-string.

",,24,,0001-01-01,40,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 142,sexylingerie-us/sexylingerie/2309-2.jpg,Classic Heart-shaped Babydoll With G-string 01,"Product Name: <strong>Classic Heart-shaped Babydoll With G-string 01</strong><br>
Colors: Black/Red/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Classic heart-shaped Babydoll With G-string.

",,24,,0001-01-01,40,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 143,sexylingerie-us/sexylingerie/2310.jpg,Stretch Lace Mesh Chemise with G-string,"Product Name: <strong>Stretch Lace Mesh Chemise with G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Stretch mesh chemise with floral lace front, ruffled hem, and satin bow accents. o-ring embellishments and Matching g-string included.

",,25.2,,0001-01-01,42,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 144,sexylingerie-us/sexylingerie/2312.jpg,Stretch Lace Mexh Chemise with G-string 01,"Product Name: <strong>Stretch Lace Mexh Chemise with G-string 01</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Stretch mesh chemise with peek-a-boo lace cups and satin bow accents. Matching g-string included.

",,20.4,,0001-01-01,34,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 145,sexylingerie-us/sexylingerie/2313.jpg,Polka Dot Mesh Chemise with G-string,"Product Name: <strong>Polka Dot Mesh Chemise with G-string</strong><br>
Colors: Black/Blue<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Polka dot mesh chemise with ruffled details and contrast trim. Matching g-string included. 

",,20.4,,0001-01-01,34,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 146,sexylingerie-us/sexylingerie/2314.jpg,Lightweight Tulle Babydoll Nightie,"Product Name: <strong>Lightweight Tulle Babydoll Nightie</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: A lightweight tulle babydoll nightie. The sheer black tulle is trimmed with contrasting flame red. A matching string is included for the price. A really flirty and fun nightie. This babydoll will add spice to bedtime. 

",,28.2,,0001-01-01,47,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 147,sexylingerie-us/sexylingerie/2315.jpg,Floral Print Lace Chemise with Thong,"Product Name: <strong>Floral Print Lace Chemise with Thong</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: 96% Nylon+4% Elastane<br>
Feature: Floral print, lace chemise with romantic ruffle trim, lace up side detail and matching thong.

",,28.2,,0001-01-01,47,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 148,sexylingerie-us/sexylingerie/2318.jpg,Constance Chemise With Matching G-string,"Product Name: <strong>Constance Chemise With Matching G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Constance Chemise With Matching G-string.

",,21.6,,0001-01-01,36,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 149,sexylingerie-us/sexylingerie/2319.jpg,Jessica Ruffle Chemise With Leg Garter,"Product Name: <strong>Jessica Ruffle Chemise With Leg Garter</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Jessica Ruffle Chemise With Leg Garter.

",,38.4,,0001-01-01,64,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 150,sexylingerie-us/sexylingerie/2320.jpg,Seduce Me Babydoll With Matching G-string,"Product Name: <strong>Seduce Me Babydoll With Matching G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Seduce Me Babydoll With Matching G-string.

",,26.4,,0001-01-01,44,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 151,sexylingerie-us/sexylingerie/2321.jpg,Dot Lace Chemise with matching G-string,"Product Name: <strong>Dot Lace Chemise with matching G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Dot Lace Chemise with matching G-string.

",,26.4,,0001-01-01,44,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 152,sexylingerie-us/sexylingerie/2322-1.jpg,Lace Front Babydoll Set with G-string,"Product Name: <strong>Lace Front Babydoll Set with G-string</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: 96% Nylon+4%elastano<br>
Feature: Lace front babydoll set with matching g-string panty, open back and ruffle skirt.

",,25.2,,0001-01-01,42,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 153,sexylingerie-us/sexylingerie/2323.jpg,Graziosa Chemise With G-string,"Product Name: <strong>Graziosa Chemise With G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Graziosa Chemise With G-string.

",,20.4,,0001-01-01,34,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 154,sexylingerie-us/sexylingerie/2325.jpg,Lace and Mesh Chemise with G-string,"Product Name: <strong>Lace and Mesh Chemise with G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Lace and mesh chemise with open back, underwired dot mesh cups, and bow accents. Matching g-string included.

",,26.4,,0001-01-01,44,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 155,sexylingerie-us/sexylingerie/2335.jpg,BELLA Lace Up Baby Doll Set,"Product Name: <strong>BELLA Lace Up Baby Doll Set</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: BELLA Lace Up Baby Doll Set.

",,28.8,,0001-01-01,48,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 156,sexylingerie-us/sexylingerie/2345.jpg,Hot Lace Chemise with Thong,"Product Name: <strong>Hot Lace Chemise with Thong</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ satin<br>
Feature: chemise with romantic lace trim, lace up side detail and matching thong.

",,27,,0001-01-01,45,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 157,sexylingerie-us/sexylingerie/2353.jpg,Floral Lace Chemise with Thong,"Product Name: <strong>Floral Lace Chemise with Thong</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Baby doll lingerie range between the upper thigh and the belly button in length, while baby doll dresses are slightly longer in length. 

",,25.8,,0001-01-01,43,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 158,sexylingerie-us/sexylingerie/2356.jpg,Naughty Sexy Chemises with Gloves,"Product Name: <strong>Naughty Sexy Chemises with Gloves</strong><br>
Colors: Pink/Black<br>
Sizes: One Size Fits Most<br>
Materials: Lace+silk<br>
Feature: Naughty Sexy Chemises with Gloves are perfectly mate on the lace design. Lace has always been a symbol of femininity. It has adorned beautiful women of this world for centuries.
Sexy chemises give you an instant makeover from a cute girl look to a hottie by all means. Do not wait for an occasion; any day is the best day to pamper yourself with sexy sleepwear

",,28.8,,0001-01-01,48,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 159,sexylingerie-us/sexylingerie/3032.jpg,Helter Leopard Pink Lace Lingerie,"Product Name: <strong>Helter Leopard Pink Lace Lingerie</strong><br>
Colors: Leopard/Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Helter Leopard Pink Lace Lingerie.

",,19.8,,0001-01-01,33,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 160,sexylingerie-us/sexylingerie/3060.jpg,Glitzy Teddy in Stretch Mesh,"Product Name: <strong>Glitzy Teddy in Stretch Mesh</strong><br>
Colors: Silver/White<br>
Sizes: One Size Fits Most<br>
Materials: Beads<br>
Feature: Glitzy Teddy in Stretch Mesh with Sequins and Beads Embellishing, the Cups and Bottom along with Sexy Beaded Fringe that Extends all Across the Rear, Halter Neck Closure.

",,24.6,,0001-01-01,41,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 161,sexylingerie-us/sexylingerie/3062.jpg,Sexy Halter Lace Black Lingerie,"Product Name: <strong>Sexy Halter Lace Black Lingerie</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Halter Lace Black Lingerie.

",,15.6,,0001-01-01,26,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 162,sexylingerie-us/sexylingerie/3070.jpg,Sexy and Seductive Lace Teddy,"Product Name: <strong>Sexy and Seductive Lace Teddy</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: sexy and seductive lace show me teddy features crotchless opening.

",,18.6,,0001-01-01,31,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 163,sexylingerie-us/sexylingerie/3076.jpg,Flower Lace Crotchless Teddy,"Product Name: <strong>Flower Lace Crotchless Teddy</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: flower lace crotchless show me teddy is on of the sexiest items in our collection. Features include ruffle elastic, adjustable shoulder straps, open crotch, cute bows.

",,20.4,,0001-01-01,34,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 164,sexylingerie-us/sexylingerie/3102.jpg,Sexy Lace Mesh Teddy,"Product Name: <strong>Sexy Lace Mesh Teddy</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: 80% Polyester+20% Spandex<br>
Feature: You'll be their eye candy in this sexy, lace front teddy with mesh bottom and back, center satin ribbon detail, ruffle trim and low cut front and back silhouette.
",,19.8,,0001-01-01,33,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 165,sexylingerie-us/sexylingerie/3104.jpg,Ganesa Black Lace Teddy,"Product Name: <strong>Ganesa Black Lace Teddy</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Ganesa Lace Teddy

",,16.8,,0001-01-01,28,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 166,sexylingerie-us/sexylingerie/3105.jpg,MIRA BELLE Teddy Lingerie,"Product Name: <strong>MIRA BELLE Teddy Lingerie</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: MIRA BELLE Teddy Lingerie.

",,19.2,,0001-01-01,32,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 167,sexylingerie-us/sexylingerie/3106.jpg,Lana Halter Lace Skirt and Thong,"Product Name: <strong>Lana Halter Lace Skirt and Thong</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Lana, paisley print, lace, halter top apron with front lacing, tie back attached, ruffle skirt and matching thong. need Industrial Net Pantyhose Sales Independent.

",,22.8,,0001-01-01,38,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 168,sexylingerie-us/sexylingerie/4155.jpg,Midnight Temptation Bra and Skirt,"Product Name: <strong>Midnight Temptation Bra and Skirt</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Midnight Temptation Bra and Skirt.

",,18,,0001-01-01,30,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 169,sexylingerie-us/sexylingerie/4156.jpg,Heart Mesh Underwire Cup Bra and Skirt,"Product Name: <strong>Heart Mesh Underwire Cup Bra and Skirt</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Heart mesh underwire cup bra and skirt with silver charms
",,24.6,,0001-01-01,41,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 170,sexylingerie-us/sexylingerie/4181-2.jpg,Black Babydoll With Matching G-string,"Product Name: <strong>Black Babydoll With Matching G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Black Babydoll With Matching G-string.

",,14.4,,0001-01-01,24,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 171,sexylingerie-us/sexylingerie/4181-3.jpg,Red Babydoll With Matching G-string,"Product Name: <strong>Red Babydoll With Matching G-string</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Red Babydoll With Matching G-string.

",,14.4,,0001-01-01,24,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 172,sexylingerie-us/sexylingerie/4183.jpg,Incites Me body Short Set with Matchin G-string,"Product Name: <strong>Incites Me body Short Set with Matchin G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Incites Me body Short Set with Matchin G-string.
",,22.2,,0001-01-01,37,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 173,sexylingerie-us/sexylingerie/6007.jpg,Soft White Silk Babydoll,"Product Name: <strong>Soft White Silk Babydoll</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: silk<br>
Feature: Soft White Silk Babydoll.
",,25.2,,0001-01-01,42,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 174,sexylingerie-us/sexylingerie/6009-1.jpg,Stretch Lace Long Gown with G-string,"Product Name: <strong>Stretch Lace Long Gown with G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Stretch Lace Long Gown with G-string.
",,33,,0001-01-01,55,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 175,sexylingerie-us/sexylingerie/6009-2.jpg,Stretch Lace Long Gown with G-string 01,"Product Name: <strong>Stretch Lace Long Gown with G-string 01</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Stretch Lace Long Gown with G-string.
",Product Name: <strong>Stretch Lace Long Gown with G-string</strong><br>Colors: Black<br>Sizes: One Size Fits Most<br>Materials: Acrylic+ Spandex<br>Feature: Beautiful stretch lace long gown with flirty cascading ruffles. Comes with a matching g-string.,33,,0001-01-01,55,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
Sexy Pajamas 176,sexylingerie-us/sexylingerie/6096.jpg,Embroidered Sheer Dress with Garter,"Product Name: <strong>Embroidered Sheer Dress with Garter</strong><br>
Colors: Black/Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: sheer dress with neckline fully embroidered with criss cross & bling details. includes a sexy panty garter with double around thigh adds charm.

",,35.4,,0001-01-01,59,0,2012-8-8 3:42,2012-8-8 3:42,488,,Sexy Pajamas,,,,,,,--none--,1,0,1,0,1,0
